0	1	2
3090	1596	5
2631	875	2
3091	2319	5
3092	440	4
551	2857	5
3093	2858	4
3094	2859	5
3095	170	5
1495	1156	5
505	1779	4
2017	918	4
2115	712	5
440	2860	5
2711	2861	5
2599	2862	5
1769	1536	4
3096	2298	3
3097	2549	5
3098	342	3
3099	790	4
113	2863	5
3100	142	5
198	2864	5
1238	1050	5
3100	2865	5
3101	2418	4
3102	168	5
3103	2866	5
2357	349	4
2239	1859	4
3104	213	5
3105	2867	5
3106	2868	3
3107	2869	4
3108	1875	5
3109	452	5
3110	22	5
2097	1231	5
3111	1275	5
627	2356	5
3112	357	4
3113	2870	5
3114	391	5
1684	759	5
1789	2505	5
1231	2871	5
1781	1569	5
258	2872	4
3115	2873	5
3116	892	5
3117	2874	2
154	2875	2
3118	22	1
2414	2722	3
198	2876	4
3119	2648	3
3120	311	4
3121	2877	5
3122	1473	5
1410	2878	4
243	2879	5
3123	2880	3
3124	827	3
3125	1056	5
3126	318	5
2987	2881	4
628	2230	5
3127	1134	5
3128	2094	5
3129	2882	5
1581	2883	3
1285	2884	5
1828	1257	5
3130	1554	5
2999	2885	5
1160	27	4
3131	2886	5
2838	1424	4
1555	2887	5
3132	2810	4
2115	13	5
89	2888	4
1376	2889	3
3133	2890	3
2986	1375	5
3134	2891	5
3135	2892	4
1610	2893	3
796	580	5
3136	2433	4
3137	2894	4
3138	1087	5
3139	2895	5
3140	296	5
3141	425	5
3142	804	4
2845	2896	4
521	116	4
3143	2897	5
1210	111	5
3144	260	5
2139	2898	4
3145	2899	5
1630	2900	5
3146	308	5
3147	2901	5
2111	1673	5
164	1226	5
2870	849	3
3148	204	4
634	600	5
3149	565	5
1986	1087	5
3150	2902	5
281	2389	5
3151	1171	4
3152	503	5
2995	662	5
2612	723	5
3153	276	5
3154	2903	4
3155	2417	5
3156	1482	4
1622	1150	5
23	1498	5
525	2807	5
3157	2904	5
815	2521	5
2419	683	5
3158	2160	5
3159	2905	5
3160	2906	1
841	2907	4
1482	39	4
3161	1676	5
847	437	5
3077	2908	3
832	349	5
788	2909	5
3162	2910	5
663	2911	5
3163	2912	3
3164	1773	5
788	1879	5
3163	2913	3
1436	2175	5
3165	806	4
2327	773	5
412	1895	3
3166	2914	5
448	1928	5
3167	2915	5
3168	2916	5
3169	979	5
3170	1354	5
3171	2761	5
1904	69	4
3172	983	3
1830	1538	3
3111	2917	5
240	1204	5
3173	2918	3
1251	257	5
3174	2919	4
3175	1491	4
3176	500	4
3177	1456	5
1656	48	5
1839	748	5
3178	389	5
174	2920	5
3179	801	4
3180	2085	4
1959	2921	4
3181	118	3
2418	2919	4
3182	2922	5
41	591	5
3183	97	5
3184	306	5
1536	1757	4
3125	2923	4
2192	709	5
3185	1757	4
3186	2924	2
859	2672	5
3187	369	5
1514	1482	3
1146	1475	5
1902	1435	5
3188	2925	5
3189	1539	5
3190	2822	5
89	1654	4
356	473	5
342	2926	5
3191	2769	3
403	2927	3
3192	2928	5
1405	2929	4
3193	1455	2
756	2930	5
1328	2482	2
3194	1429	5
2445	2931	5
3195	2932	3
340	2933	5
1656	1425	5
3196	2934	3
3197	2935	4
815	2936	5
3198	1037	5
2034	2937	5
2883	2938	3
3199	2210	4
590	2939	2
3200	1565	5
502	2940	5
3201	965	5
2508	1897	5
3202	2941	5
3203	260	5
3204	2942	5
3205	571	4
647	508	5
386	2943	2
1894	1938	5
1900	2944	4
3206	1375	5
3207	2945	5
2659	2919	5
3208	991	5
3209	543	5
3210	2946	5
1248	2513	4
9	2947	5
3211	2179	5
3212	2161	5
954	2902	5
3213	228	5
2760	1617	5
1494	2948	5
3214	89	5
1494	2949	5
3215	2950	5
3216	2951	5
3217	2952	5
3218	2953	5
733	1391	5
599	2954	4
3219	2955	5
718	389	5
1966	138	5
1152	2956	4
3220	1364	4
3221	1851	5
3222	734	5
675	561	3
2338	238	3
3223	718	5
3224	391	4
3225	118	5
3226	2957	3
1561	2958	5
3227	2959	4
3228	348	5
3229	2960	5
3230	2961	5
1307	1544	5
1885	1306	5
2856	22	4
3231	349	4
3232	2712	5
3233	2830	5
2562	2962	5
2416	565	5
2099	554	5
3234	1644	5
218	2963	4
3235	2964	5
3236	498	5
3237	1624	4
194	1353	4
3238	2965	5
3239	2966	5
2691	236	4
3240	240	5
258	143	3
1794	2967	5
3241	2100	5
3242	2968	4
2630	1247	4
3243	13	5
3244	357	5
2012	2118	5
1051	1599	5
1260	2969	4
3245	2970	3
2775	2450	5
3246	150	5
3247	2971	5
1868	1294	4
1074	2972	5
3248	2973	4
615	1968	4
3249	940	5
3250	2655	5
3251	2974	4
3252	2975	5
700	489	5
3253	1080	4
3254	469	2
890	279	5
3255	1467	3
384	1191	4
572	176	5
832	2976	4
3256	1487	5
3257	48	5
3258	1134	5
3259	1133	4
3260	2977	5
499	647	5
1610	2978	4
1873	2979	3
3261	1482	5
1422	2980	4
3262	789	5
3263	1065	5
720	1938	5
2716	2981	5
3264	318	5
121	143	5
3265	2982	4
3266	696	5
3267	1592	4
40	2983	4
2337	2984	5
709	2985	5
3268	2986	5
3269	979	5
3270	799	5
3271	2987	4
738	2988	4
3272	2040	5
1595	213	4
3273	150	5
201	104	5
3274	1116	5
3275	2136	5
174	2989	4
1311	389	5
3276	2653	4
941	2235	3
3277	2070	3
1706	1954	5
3278	2990	5
1640	2991	5
1000	42	5
3279	689	5
3280	624	5
2345	1943	1
3281	1353	5
3282	1991	5
3283	852	5
3284	2992	4
2989	1382	5
1587	283	5
3285	2993	3
3286	2994	5
3134	1073	5
208	705	5
1217	2995	4
3287	1424	5
1768	566	3
1892	1088	4
3288	2649	4
647	2996	4
990	2997	4
3289	174	3
3290	2998	5
2092	279	5
3291	1796	5
3292	2999	5
3293	473	5
3294	3000	5
1013	3001	5
3295	91	4
1633	111	5
491	3002	2
3296	3003	5
772	1455	5
1673	427	3
1741	250	5
3297	3004	5
233	1455	5
1753	2808	5
1234	3005	4
3298	2316	5
3299	2199	5
2928	3006	5
3300	3007	5
3301	3008	5
3302	306	5
3303	3009	5
3304	2012	5
270	3010	4
1248	45	4
3305	901	5
1388	423	5
3306	3011	5
3307	96	5
986	3012	5
2183	3013	5
958	3014	5
3040	27	5
2209	662	4
2138	1377	5
3308	827	4
958	1298	4
1738	1778	5
3309	269	4
3310	3015	5
3311	3016	4
887	1214	3
1775	1590	4
797	554	5
3312	508	5
2185	2377	5
3313	457	5
1840	3017	5
3314	3018	5
2167	1246	4
3315	3019	5
3316	3020	5
314	3021	5
3317	3022	5
3318	1418	5
3319	2269	5
3320	3023	5
3321	3024	5
2452	286	4
2343	1442	4
3322	3025	5
1258	3026	5
768	2808	2
3323	3027	5
425	340	3
3324	3028	2
1929	3029	3
1135	3030	5
3325	2858	5
780	3031	5
3326	3032	5
492	8	4
3327	146	5
3328	1578	4
3329	457	5
3330	3033	5
3331	3034	4
3332	3035	5
3333	979	5
3334	3036	5
29	3037	5
1666	3038	4
908	260	3
3335	13	4
38	3039	5
2786	3040	3
1238	246	5
759	634	4
2572	3041	5
262	3042	4
620	3043	5
1989	3044	4
3336	3045	5
3061	3046	4
2774	8	5
1879	888	4
1046	1977	4
407	1343	5
2944	755	5
3337	1077	5
3338	111	5
2284	1656	5
1077	508	5
3339	209	1
3340	1294	5
1850	3047	4
3341	3048	4
3342	3049	4
713	3050	5
208	3051	5
3343	2634	5
972	1266	5
992	3052	5
3344	2313	5
270	3053	4
2164	3054	5
2968	3055	5
167	1277	4
3345	548	2
1675	1516	5
198	611	5
2555	2447	4
3346	1171	5
3347	69	4
1177	3056	4
2245	905	5
3348	503	5
3050	1170	5
2241	1528	5
838	367	5
1917	473	3
828	2377	3
2423	3057	3
3349	3058	5
3350	2031	5
3351	445	1
3352	1925	5
3353	2337	5
3354	3059	5
1786	1055	5
167	3060	4
214	3061	5
3355	3062	5
3356	3063	4
1422	1364	4
3357	1938	5
3358	3064	5
3336	279	5
3359	2044	5
1229	3065	3
768	1061	4
2755	1919	4
3360	1369	5
612	3066	5
3361	374	5
3362	3067	4
1441	657	5
936	1228	1
390	3068	5
1494	1404	4
1076	629	5
329	3069	4
3363	2763	5
199	3070	5
3364	2289	5
3365	3071	3
2113	3072	5
3366	554	5
2327	530	4
3367	42	5
3047	689	5
1025	2545	5
3368	3073	5
642	1134	5
359	76	4
198	2495	4
3369	797	4
796	3074	4
3370	150	5
3371	449	4
2838	3075	4
1758	3076	5
208	2352	5
2169	3077	5
3372	457	5
3373	1632	4
3374	1900	4
1435	3078	5
3375	1353	5
1531	880	5
299	1946	5
1937	8	5
3376	3040	5
198	3079	3
3377	2749	3
2071	3080	5
1125	1128	3
3378	3081	2
505	243	5
3379	2254	5
3065	368	4
3380	3082	5
3381	3083	1
2464	3084	4
902	3085	3
3382	3086	5
3275	3087	4
3383	9	5
3384	2210	1
3385	3088	4
1106	751	4
3386	389	5
768	3089	3
1436	172	5
3387	3090	5
2699	1151	5
3388	3091	5
2719	210	2
3389	1637	5
3390	99	4
2440	3092	5
258	1599	2
3391	3093	3
23	3094	4
65	3095	5
3392	1106	5
111	76	5
3393	3096	5
1855	3097	5
3394	1592	5
902	3098	3
3395	3099	4
3396	124	4
3397	3100	5
163	3101	5
3398	846	5
3399	1799	5
3400	93	5
796	3102	3
281	659	4
812	880	5
3401	696	5
80	3103	5
3402	3104	3
3403	2182	5
3404	1302	5
3405	3105	5
1282	3072	4
20	3106	5
3406	1743	5
2260	306	5
3407	3107	4
2127	3108	4
89	3109	5
3408	716	5
3409	605	4
3410	243	4
2386	3110	3
1128	3111	4
3411	2319	4
3047	295	4
3412	3112	5
1437	689	5
2912	1592	5
2883	527	5
65	837	5
3413	423	4
1055	3113	5
3414	3114	4
2387	1087	4
1945	2409	4
3415	3115	3
3416	3116	3
3043	3014	5
3417	1233	2
3418	662	5
3419	1575	4
3420	3117	5
1359	1171	5
3421	3118	2
2135	1174	5
2042	2451	4
3422	2949	5
3423	412	5
3424	3119	5
3425	1876	5
3426	1232	5
5	3120	4
3427	2109	5
3428	3121	4
3429	1885	5
1354	3122	4
3430	945	5
1268	3123	5
1587	561	5
3431	355	4
946	1146	4
3432	3124	5
3433	3125	4
1894	3126	4
3434	3127	5
741	1163	4
3435	3128	5
635	439	5
853	811	5
2219	1974	3
196	2313	5
109	633	5
2902	2886	4
3436	3129	4
3437	3130	4
1720	3131	4
3438	3132	5
1077	2034	5
3439	1530	5
3440	3133	5
2534	267	3
558	85	5
1913	3134	4
42	3135	5
141	1666	4
1998	730	4
2899	349	5
3441	2882	4
3442	1648	5
3443	339	3
3444	580	5
3445	216	5
3446	2598	5
3026	3136	4
3134	3137	5
375	2444	5
3447	243	4
1937	2048	4
785	4	5
455	3138	4
1745	3139	3
1165	3140	5
3448	959	5
3449	1851	3
3450	1218	5
2633	943	5
1759	1530	4
3451	230	5
3452	3141	3
616	3142	4
2824	3143	5
3453	3144	4
2912	2117	4
3454	1198	4
3455	3145	5
3456	355	5
3457	3146	5
3458	3147	5
1353	3148	5
806	182	5
3252	1611	5
1706	3149	5
3459	811	5
3460	913	3
2736	3150	4
3461	2132	5
939	3151	5
3462	3152	5
513	3153	5
1621	570	5
1294	1039	5
3463	3154	4
1216	2796	5
1039	1099	4
113	3155	5
3464	4	5
3465	3156	3
3466	3157	5
220	1645	5
3467	1530	5
3468	1329	5
3111	3158	5
1030	356	5
3454	2940	2
2293	3159	4
3469	3160	5
1410	3161	3
1158	2843	5
3470	2279	5
3471	688	5
863	3162	4
3472	3163	5
270	3164	4
1683	283	4
1114	3165	4
3473	1067	5
3474	37	4
3475	95	5
1376	3166	1
2042	3004	3
438	2783	5
194	708	4
3476	3167	5
3477	3168	3
1608	3169	5
239	473	4
239	3170	4
3478	819	5
2785	3171	5
3479	516	5
2855	3172	5
1341	3173	5
3480	2032	4
3481	1881	5
1348	2443	5
2069	508	4
2930	2584	3
362	3174	5
3202	475	5
2494	3175	5
279	3176	3
1404	276	4
89	3177	5
256	3178	4
3482	3179	5
3483	1434	5
1808	267	5
3484	3180	5
3485	3086	5
344	3181	5
2328	2440	5
2968	3182	4
3486	2566	3
3487	3137	3
1239	3183	5
2480	677	3
157	3184	5
3488	3185	5
720	3186	5
3489	2058	4
3212	3187	5
3490	1866	5
3491	3188	5
3492	762	5
1245	3189	5
299	3190	5
3065	698	5
471	3191	3
3493	1098	5
3494	320	5
1177	293	4
772	3192	4
3147	3193	5
3495	3194	4
1054	2674	5
2334	2034	5
3496	204	3
763	1977	5
2707	505	5
1635	1877	5
1512	3195	5
3497	619	5
3498	3196	5
3499	729	4
720	2940	5
3500	3197	5
2755	3198	3
3501	89	5
167	3192	4
3502	3199	5
3503	3200	3
3504	918	5
2224	3201	4
3505	3202	4
3506	3203	5
849	3204	3
3507	3205	5
198	1077	5
1146	3206	5
32	3207	5
2185	1969	4
3508	3208	4
1088	3209	4
2136	3210	5
3509	2417	4
332	3211	4
3510	3212	5
3511	2991	4
3512	3213	5
442	518	5
279	3214	5
1418	3215	5
3513	3216	5
1610	3217	3
1471	3218	5
3514	3219	5
1630	701	5
2888	408	5
3515	2607	4
3516	3220	5
1106	3221	5
254	1617	5
1458	2299	4
3196	50	5
198	3222	5
3517	650	5
1248	3223	5
3518	649	5
3519	2356	5
3520	410	5
2390	3224	5
3521	958	4
681	551	3
3312	1192	3
3358	3225	3
222	3226	4
1631	3227	5
3522	2436	5
2174	634	5
3523	3228	5
3492	3229	5
3524	3230	3
952	879	5
3525	2538	4
517	3231	4
405	2848	5
3098	3232	5
3526	3233	5
1360	1859	5
3527	3234	4
3528	243	5
2760	2709	5
3529	3204	5
5	3235	5
3530	452	3
3531	277	5
3532	3236	5
27	1811	4
3533	1150	5
1003	3237	4
3534	3238	4
3535	3218	3
3536	3239	1
2680	3240	5
3537	1875	5
1996	3241	5
2114	3242	5
3538	3243	4
3539	1329	5
3540	2509	5
1161	3244	4
663	3245	3
3541	3246	5
3542	3247	5
990	3248	4
2242	591	4
1036	2970	4
3543	3249	5
3544	2158	5
3545	3250	5
3546	1999	5
1876	571	5
1234	3208	4
213	3251	3
3547	3252	5
3548	3253	4
1869	3065	5
1631	3157	5
3549	237	4
3550	1918	5
3551	3254	3
1426	2026	4
528	3255	3
3552	3256	5
1136	1329	5
20	379	5
3553	2620	4
3554	2257	4
3555	3257	5
892	3258	3
2985	3259	4
1714	3260	5
3341	1777	3
627	2030	5
2511	407	5
2912	3122	5
2971	1641	5
3556	3261	5
3557	553	4
3335	3262	5
3558	1496	4
2167	1143	5
841	3263	4
666	3264	4
3559	3265	5
3560	3266	5
1627	2767	4
637	243	5
3561	3267	5
614	3268	5
3562	311	5
3563	2809	5
1418	3269	5
3564	259	5
2685	1009	3
732	3270	5
2034	3271	4
3565	31	5
2186	3272	4
3566	518	3
3567	3273	3
3568	3274	4
3569	246	5
279	3275	5
695	326	4
358	3276	5
3570	3277	5
3571	503	5
388	3278	5
2898	1636	5
1736	3279	5
3572	3280	5
3573	570	5
647	3281	4
3574	3282	5
3575	2276	2
3576	2735	5
494	67	4
969	3283	2
51	3284	5
3577	3285	5
3578	3286	5
3579	425	5
3580	1897	2
3581	2824	4
3582	3287	5
3583	3288	5
1553	3289	5
1862	749	5
1294	3290	5
3584	3291	5
3585	689	4
5	3077	3
3586	906	5
3587	1828	4
3588	3292	4
141	3293	4
3589	3294	4
795	3295	5
1815	3296	4
3590	763	4
3591	3297	5
990	2922	5
293	3298	5
3592	3051	5
3593	3299	5
2439	3300	4
1082	3301	4
3594	1369	5
3491	3302	4
3595	3303	3
3596	174	4
3597	67	5
3598	3304	4
990	2076	5
3599	3305	4
195	3306	4
1220	315	5
3600	1066	4
3601	3307	5
3602	237	5
1943	3308	4
2395	3309	5
3603	202	4
334	799	5
385	289	5
958	3310	3
3604	1163	5
2330	3311	5
1114	975	5
3605	3312	4
3606	2625	5
442	1089	5
3607	3313	4
3026	43	3
2805	647	5
3608	269	5
3609	3314	5
2894	2995	5
509	556	5
950	1011	5
3610	1563	5
1060	3315	5
3611	1319	5
3612	3316	5
2989	3317	5
2214	1111	4
3613	329	5
2303	3309	5
1079	3318	4
2987	260	5
2296	3319	5
1446	1024	4
3614	3320	5
3615	3321	5
536	3322	3
3146	3323	5
655	218	3
709	3324	5
1054	1870	4
989	303	4
455	3325	2
1476	1925	4
3616	2505	5
121	3326	5
652	1856	3
3617	3327	5
3618	1863	4
3619	2876	5
3135	3328	4
135	2331	2
2719	3329	4
3620	3330	5
3621	3331	5
2383	611	5
772	1966	5
1829	1037	4
629	1966	5
3622	3332	5
3623	208	5
3624	3333	5
875	3334	5
3625	3335	5
3626	168	5
3627	1482	5
2253	188	3
3628	1217	5
922	213	5
2560	3336	5
1074	3337	5
3629	3338	5
3630	3339	5
3631	3340	3
402	9	4
3632	1447	5
2581	3341	4
2453	3342	3
3633	3343	3
3634	3344	5
3635	3345	3
3636	3346	4
1706	1733	4
3637	3347	3
877	3348	5
3638	285	5
3639	272	5
2111	3349	3
701	3350	4
3640	174	3
3543	1403	4
3641	3351	5
1168	3352	4
1360	3353	5
3542	3354	3
1332	2921	5
1081	2583	5
3642	172	5
375	3355	3
3643	3356	5
3644	1326	5
3645	3285	4
3646	3040	4
3647	3357	3
3648	2143	5
3649	662	5
2557	739	5
2641	1050	3
597	645	5
3650	3358	3
3283	1060	4
1822	519	5
3651	749	5
618	2535	5
190	2002	5
3652	228	5
3442	2428	4
1871	3359	5
2004	948	4
3653	696	5
3654	289	5
3655	563	5
3656	326	5
3657	3360	4
2743	287	4
3658	2744	4
3659	3361	1
3660	3362	5
3661	1163	5
847	3363	4
3662	3364	5
1914	2335	5
3663	377	5
132	475	5
927	25	4
756	1754	5
3664	3365	4
2823	3366	4
3665	3367	4
3666	3368	5
3667	1017	4
736	2805	5
3668	2210	4
3431	728	4
3669	3369	5
3670	85	1
2867	1294	3
2566	3370	5
3671	325	5
1785	3371	4
1937	1674	3
3672	246	5
3673	3372	5
3674	3373	5
2889	3374	5
274	3375	3
3675	1642	4
79	1424	5
580	1130	4
3676	3376	5
3677	382	5
3678	3377	5
1609	3378	5
1087	2623	5
3679	1116	2
2960	755	5
2199	1028	4
3202	3379	5
3339	3380	5
992	3381	5
3339	200	3
1772	221	5
3680	2156	5
3681	13	5
2890	3382	3
3682	3383	5
41	3384	5
2872	55	5
3683	1900	3
2421	1370	4
2937	983	5
3684	3385	5
3685	284	5
3686	213	5
3687	2792	4
3688	3386	3
3268	115	5
2128	3387	4
3689	389	5
790	225	5
3690	3388	5
3691	204	5
26	1231	5
3692	3389	4
3693	1467	5
362	2082	4
2141	3390	4
194	3257	4
3694	405	5
3695	3391	5
2520	422	4
2374	174	5
3696	3392	3
214	1875	1
3697	990	5
2263	2041	5
992	3393	4
65	3394	5
3698	3395	5
3699	2234	5
3700	1765	4
3701	213	3
3702	3396	5
2339	3397	4
3703	993	5
356	376	4
3704	1756	3
3705	3398	5
3706	3399	5
284	3400	5
1551	3401	5
3519	2185	5
1566	2193	5
2118	1385	4
2480	3402	4
353	2146	5
3707	100	5
336	698	5
443	820	4
3708	1948	5
2339	2441	4
471	3403	4
3709	3404	4
494	1752	4
2494	126	4
2908	283	3
3710	341	5
3711	1511	3
3712	146	5
1688	3405	5
3713	1220	4
877	1834	5
3714	3397	5
65	932	3
2581	3406	4
3715	3407	5
3716	3408	3
3717	3409	5
1815	3410	4
3718	3411	5
343	247	5
713	43	4
1587	461	5
3719	3412	5
3720	3413	5
3721	3414	5
441	3415	5
3722	65	5
3723	2041	4
1229	9	5
2987	3201	4
3040	3416	4
875	3417	5
3724	1629	4
3725	3418	5
1294	27	5
3726	978	5
3727	210	5
1970	3419	5
2773	964	3
114	80	5
941	3420	4
1684	139	3
715	3421	4
7	3218	5
1935	3422	5
3728	3423	3
3729	728	5
3730	817	5
3731	3424	4
3732	3425	5
3733	991	5
2145	1799	5
110	3426	5
3734	457	5
3735	1496	5
2575	1226	5
3736	389	5
3737	3427	4
3738	658	5
886	1341	5
732	3428	5
3739	176	4
1087	1666	4
1354	85	5
3740	3429	5
3741	1947	5
263	1260	5
96	43	5
1410	3430	4
877	1423	5
3317	3431	5
3742	3432	4
3336	1171	5
239	1171	3
3341	1747	5
3315	3433	5
208	3434	5
3560	3036	5
505	212	3
1227	2820	5
837	3435	5
385	1358	4
3743	2307	5
3744	3436	3
1429	766	5
3745	2380	2
454	3437	5
3439	3438	5
3182	3439	5
3746	3440	5
3747	3441	5
154	950	4
3748	1326	5
124	1298	4
3386	518	5
796	3282	5
531	3442	4
3749	243	5
3510	2199	5
3061	3443	4
3750	3444	4
222	966	4
3369	3445	4
1514	3446	5
3751	575	5
2988	3447	5
3752	953	5
3753	3448	5
2727	375	5
2069	3449	4
3754	473	4
3755	1467	5
2786	2147	4
3756	475	4
3757	3146	5
348	499	5
3758	1130	5
3759	1253	5
2264	1886	5
401	1866	5
3760	3450	4
1213	1627	5
504	2721	4
3761	3451	5
1620	427	4
2246	1288	5
3762	2754	3
3763	1870	4
69	1353	4
3764	379	5
3765	389	5
3766	3452	5
3767	1156	4
3768	3453	5
2583	624	5
3769	3454	5
496	525	5
210	926	4
3770	591	2
12	2468	5
2338	3455	5
3771	318	5
1779	3456	5
3443	3457	4
225	3458	4
3306	3459	5
3772	563	5
2566	3460	5
3773	1192	5
3774	3461	5
3775	736	5
2938	3462	5
2037	341	5
3776	3463	1
3777	3464	5
3778	3465	4
2245	3466	4
1071	2410	4
3779	3467	5
2684	427	5
3780	3468	5
3602	3469	5
3781	148	5
628	1475	4
3782	3470	1
1257	3471	4
1147	892	3
709	3472	4
2626	3473	4
2224	3474	5
198	998	4
3783	1493	5
1956	1977	4
3784	25	5
3753	3475	5
3785	3476	5
843	696	5
1299	2428	5
2178	392	5
1266	3477	5
3786	3478	5
434	3479	5
528	3480	4
3787	3481	4
96	3482	5
3788	3483	3
3789	2546	5
3305	3358	5
1051	3484	5
3790	1477	4
167	1693	4
2127	3485	5
578	3486	3
3791	1040	4
235	259	5
3792	662	3
3793	2854	5
3794	3487	5
3795	240	5
1286	3488	5
3796	770	4
607	1354	4
1587	3489	5
3797	3490	5
2118	457	4
89	3491	3
821	1992	5
3798	3492	4
3799	2535	5
3800	722	4
3801	204	5
1341	501	5
2229	3493	5
1350	785	4
847	3494	5
1487	2624	5
3802	3392	5
628	3495	4
2489	2851	5
2264	3496	5
1747	3497	4
3803	1004	5
3112	3307	5
3804	315	5
1622	1699	4
3805	2320	5
3806	139	5
3807	12	5
476	220	5
958	3498	2
3808	3499	5
772	3500	5
452	3501	3
3809	1104	4
2421	3502	4
1566	3503	5
198	785	5
1093	3504	5
3810	3505	5
3811	786	5
1054	1699	5
3812	3506	5
3813	8	5
3814	3507	5
1632	92	5
3815	1102	3
532	3508	4
3427	251	5
307	349	5
1106	3509	4
3816	2363	5
1465	2107	5
3817	52	4
3818	1539	5
3819	3510	5
931	1928	4
3609	3346	4
222	3422	5
2167	1214	5
3820	1201	4
1317	3511	4
3821	1269	5
1540	758	1
3822	3512	5
3823	1299	5
2596	3513	5
3824	2451	4
3825	257	5
3826	2423	4
3827	3514	5
3828	106	5
3829	3515	5
1894	3516	4
1769	3517	4
3830	3518	5
3831	329	4
1099	1192	5
3832	1240	4
3833	1538	5
3834	3519	5
3835	3520	5
793	3521	4
3836	2750	5
1366	3522	3
3837	1764	3
3838	1171	5
3839	2741	5
3800	1171	5
695	3523	4
2312	3524	5
3840	3525	5
2345	3526	5
3841	1697	4
293	3527	5
74	3528	5
3842	3529	5
3225	3530	5
3843	2220	5
1250	1225	4
3844	3531	4
1399	3532	5
3845	259	5
1587	3533	5
3846	1067	5
1130	2307	5
3847	1995	4
665	3534	4
3002	3535	4
3848	469	5
3849	3200	4
3850	3536	4
3851	331	3
3852	3537	4
3853	1011	5
1262	3132	4
2075	3538	5
3854	3539	5
523	3540	5
2930	1692	5
1127	2940	4
3855	3541	4
3856	3542	5
3857	2454	4
1213	1734	4
3858	3543	3
3859	2511	5
12	2521	5
3190	3544	4
3860	3545	4
3861	323	4
3862	2060	5
3863	3546	4
3324	1897	5
20	849	5
3864	3547	4
2139	3548	4
998	1455	4
3207	143	5
814	2634	5
1992	432	4
3439	107	5
3865	3051	5
949	277	5
23	3549	4
3866	3550	4
3867	966	5
3437	770	5
2262	3067	5
5	1028	5
2071	3530	5
3868	942	5
3869	306	4
3870	498	5
3871	3551	5
1307	2784	4
3125	3552	5
2390	163	4
1915	3553	4
3872	3554	2
753	2521	5
141	958	5
376	1311	5
525	3143	4
2076	3555	5
3873	1408	4
3874	1482	5
317	622	5
96	3556	5
3875	3159	4
3876	3557	4
3877	3558	5
3878	3559	2
442	66	5
3879	3560	4
3405	3561	4
3880	2390	5
3881	279	4
872	3562	1
3749	3563	3
3882	785	3
3883	1795	5
1774	3564	5
3884	2009	5
3885	1462	4
3886	386	5
1985	3211	5
2498	3565	5
479	720	4
3887	3550	5
3888	3566	4
2664	3567	5
177	561	4
2414	583	5
964	3429	3
1569	3568	5
3889	1087	4
3890	3569	4
3891	3570	5
3485	427	5
835	1461	2
3892	3571	4
3893	3285	5
284	415	5
2544	3572	5
815	1243	3
1106	3573	5
747	3337	5
3894	379	5
1072	3574	5
558	1536	5
3598	1370	5
798	3151	3
3895	3575	4
3896	3576	3
786	3577	5
121	3386	3
3105	563	5
3897	550	5
3898	3578	5
3899	3579	5
2328	1599	4
3651	2210	5
2687	80	5
3582	277	5
3900	2792	3
3901	473	5
3902	389	5
34	2943	5
3903	1659	4
3904	3580	4
3905	3581	3
3906	3582	5
3907	467	5
3908	1681	5
3909	603	5
3910	1074	5
3911	766	5
709	3583	4
3912	3584	3
3002	319	5
1176	701	1
1051	138	5
3431	407	5
2882	3585	4
3913	3586	3
960	3036	5
3914	172	5
159	2944	3
3915	1350	5
3916	3587	5
380	3015	4
2331	3588	5
3347	3589	5
2560	1467	5
3744	947	5
3917	3590	3
471	805	5
3690	3574	5
1536	3591	4
3918	244	5
3124	204	5
3765	43	5
548	688	5
3919	385	3
2475	354	4
2319	3592	5
3920	3593	4
3921	1857	5
1627	2944	5
386	141	5
2091	1963	5
3922	252	5
442	337	4
2787	3594	5
3923	318	5
3924	1455	4
3925	2456	5
3926	508	5
862	305	5
3927	3595	4
1345	1133	5
3928	662	5
3929	214	5
967	3185	4
357	1866	5
2027	481	5
3930	2375	5
3931	3596	1
3932	565	2
3933	3597	5
3934	1599	5
114	1760	5
605	766	5
3483	3465	4
2336	122	5
3935	3022	5
1948	2274	4
3936	1143	5
541	2161	5
3880	3598	5
1043	3599	4
3937	3600	5
2396	3601	3
3938	2677	5
3939	384	5
3940	1074	5
958	1352	3
84	1703	5
3941	3602	5
917	3320	3
3942	503	5
1423	3603	4
1103	3030	4
3943	165	3
3001	3604	5
3944	1592	5
3945	817	5
933	2390	5
401	2577	5
3946	1803	5
3735	3605	5
2591	3606	5
3775	1079	5
3500	250	5
3947	3607	4
1036	249	4
3948	3608	4
3949	3609	5
3950	3610	4
3951	3330	5
3952	225	5
3953	3611	4
1450	3612	5
796	1894	5
3954	3208	5
3955	3184	5
492	2535	5
2248	484	3
613	840	5
2581	140	4
3956	3613	5
3957	1151	5
3307	3614	5
958	3615	4
1184	2867	4
3958	2060	5
3959	2715	4
601	174	5
3960	2528	5
5	2838	3
169	3616	4
3961	11	5
3962	943	4
3963	3617	5
3964	478	5
3965	446	4
3966	2260	5
3967	218	5
805	3618	2
3968	1657	5
3093	3619	5
3969	3080	5
3970	1452	4
1610	590	5
3971	3620	2
167	3621	2
79	318	5
1558	3622	5
424	387	5
3972	1339	3
3973	2659	4
3974	273	3
2109	611	5
1572	3623	3
3975	3624	5
414	3625	5
3212	3626	5
1909	3627	5
3976	1062	5
3977	56	5
634	3628	2
3978	2694	2
